PIN_CD,STATE_ID,STATE_NAME,STATE_CODE,CITY_CD,CITY_NAME,DISTRICT_CODE,DISTRICT_NAME
797005,2000000019,Nagaland,NL,3000000458,Kohima,4000000390,Kohima
835207,2000000011,Jharkhand,JH,3000000248,Gumla,4000000294,Gumla
843129,2000000004,Bihar,BR,3000000439,Muzaffarpur,4000000595,Muzaffarpur
843105,2000000004,Bihar,BR,3000000439,Muzaffarpur,4000000595,Muzaffarpur
785602,2000000003,Assam,AS,3000000069,Sibsagar,4000000356,Sibsagar
786171,2000000003,Assam,AS,3000000353,Tinsukia,4000000129,Tinsukia
802166,2000000004,Bihar,BR,3000000311,Bhojpur,4000000222,Bhojpur
755020,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
757086,2000000020,Odisha,OR,3000000622,Mayurbhanj,4000000602,Mayurbhanj
782121,2000000003,Assam,AS,3000000278,Marigaon,4000000056,Marigaon
754209,2000000020,Odisha,OR,3000000212,Cuttack,4000000011,Cuttack
781337,2000000003,Assam,AS,3000000759,Nalbari,4000000276,Nalbari
754241,2000000020,Odisha,OR,3000000021,Kendrapara,4000000211,Kendrapara
784116,2000000003,Assam,AS,3000000641,Darrang,4000000505,Darrang
784151,2000000003,Assam,AS,3000000282,Sonitpur,4000000383,Sonitpur
757104,2000000020,Odisha,OR,3000000622,Mayurbhanj,4000000602,Mayurbhanj
784171,2000000003,Assam,AS,3000000282,Sonitpur,4000000383,Sonitpur
782402,2000000003,Assam,AS,3000000673,Kamrup,4000000365,Kamrup
785683,2000000003,Assam,AS,3000000069,Sibsagar,4000000356,Sibsagar
765029,2000000020,Odisha,OR,3000000886,Rayagada,4000000047,Rayagada
755039,2000000020,Odisha,OR,3000000245,Jajapur,4000000468,Jajapur
797111,2000000019,Nagaland,NL,3000000540,Wokha,4000000172,Wokha
802129,2000000004,Bihar,BR,3000000181,Buxar,4000000565,Buxar
784169,2000000003,Assam,AS,3000000282,Sonitpur,4000000383,Sonitpur
782486,2000000003,Assam,AS,3000000102,Karbi Anglong,4000000039,Karbi Anglong
756167,2000000020,Odisha,OR,3000000712,Bhadrak,4000000490,Bhadrak
802115,2000000004,Bihar,BR,3000000181,Buxar,4000000565,Buxar
757042,2000000020,Odisha,OR,3000000622,Mayurbhanj,4000000602,Mayurbhanj
533007,2000000001,Andhra Pradesh,AP,3000000087,Kakinada,4000000467,East Godavari
822112,2000000011,Jharkhand,JH,3000000271,Garhwa,4000000253,Garhwa
804428,2000000004,Bihar,BR,3000000352,Jehanabad,4000000233,Jehanabad
851130,2000000004,Bihar,BR,3000000897,Begusarai,4000000304,Begusarai
811316,2000000004,Bihar,BR,3000000515,Jamui,4000000492,Jamui
382011,2000000007,Gujarat,GJ,3000000948,Gandhi Nagar,4000000324,Gandhi Nagar
845437,2000000004,Bihar,BR,3000000471,East Champaran,4000000295,East Champaran
847404,2000000004,Bihar,BR,3000001006,Madhubani,4000000367,Madhubani
804452,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
815355,2000000011,Jharkhand,JH,3000000288,Jamtara,4000000461,Jamtara
847452,2000000004,Bihar,BR,3000001006,Madhubani,4000000367,Madhubani
847402,2000000004,Bihar,BR,3000001006,Madhubani,4000000367,Madhubani
411060,2000000015,Maharashtra,MH,3000000645,Pune,4000000512,Pune
816129,2000000011,Jharkhand,JH,3000000660,Sahibganj,4000000334,Sahibganj
822123,2000000011,Jharkhand,JH,3000000595,Palamau,4000000189,Palamau
826001,2000000011,Jharkhand,JH,3000000151,Dhanbad,4000000070,Dhanbad
833103,2000000011,Jharkhand,JH,3000001021,West Singhbhum,4000000603,West Singhbhum
841437,2000000004,Bihar,BR,3000000499,Gopalganj,4000000568,Gopalganj
811311,2000000004,Bihar,BR,3000000515,Jamui,4000000492,Jamui
852121,2000000004,Bihar,BR,3000000289,Saharsa,4000000483,Saharsa
835303,2000000011,Jharkhand,JH,3000000745,Ranchi,4000000411,Ranchi
841401,2000000004,Bihar,BR,3000000725,Saran,4000000188,Saran
828120,2000000011,Jharkhand,JH,3000000151,Dhanbad,4000000070,Dhanbad
828126,2000000011,Jharkhand,JH,3000000151,Dhanbad,4000000070,Dhanbad
841202,2000000004,Bihar,BR,3000000725,Saran,4000000188,Saran
847236,2000000004,Bihar,BR,3000001006,Madhubani,4000000367,Madhubani
847239,2000000004,Bihar,BR,3000000343,Darbhanga,4000000265,Darbhanga
844125,2000000004,Bihar,BR,3000000922,Vaishali,4000000174,Vaishali
844121,2000000004,Bihar,BR,3000000922,Vaishali,4000000174,Vaishali
835225,2000000011,Jharkhand,JH,3000000745,Ranchi,4000000411,Ranchi
811101,2000000004,Bihar,BR,3000000831,Nalanda,4000000038,Nalanda
805108,2000000004,Bihar,BR,3000000973,Nawada,4000000532,Nawada
829118,2000000011,Jharkhand,JH,3000000053,Ramgarh,4000000309,Ramgarh
841408,2000000004,Bihar,BR,3000000758,Siwan,4000000131,Siwan
784025,2000000003,Assam,AS,3000000282,Sonitpur,4000000383,Sonitpur
815315,2000000011,Jharkhand,JH,3000000249,Giridh,4000000223,Giridh
824127,2000000004,Bihar,BR,3000000101,Aurangabad (Bh),4000000543,Aurangabad (Bh)
824129,2000000004,Bihar,BR,3000000101,Aurangabad (Bh),4000000543,Aurangabad (Bh)
783334,2000000003,Assam,AS,3000000238,Dhubri,4000000263,Dhubri
825322,2000000011,Jharkhand,JH,3000000249,Giridh,4000000223,Giridh
825323,2000000011,Jharkhand,JH,3000000981,Hazaribag,4000000069,Hazaribag
799105,2000000025,Tripura,TR,3000000227,South Tripura,4000000400,South Tripura
855115,2000000004,Bihar,BR,3000001039,Kishanganj,4000000132,Kishanganj
787035,2000000003,Assam,AS,3000000676,Lakhimpur,4000000446,Lakhimpur
804401,2000000004,Bihar,BR,3000000854,Gaya,4000000058,Gaya
804406,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
848237,2000000004,Bihar,BR,3000000024,Samastipur,4000000428,Samastipur
803211,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
824207,2000000004,Bihar,BR,3000000101,Aurangabad (Bh),4000000543,Aurangabad (Bh)
831011,2000000011,Jharkhand,JH,3000000825,Jamshedpur,4000000545,East Singhbhum
854335,2000000004,Bihar,BR,3000000329,Purnia,4000000597,Purnia
110067,2000000033,Delhi,DL,3000000929,Delhi,4000000413,South West Delhi
110020,2000000033,Delhi,DL,3000000037,Delhi,4000000475,South Delhi
110048,2000000033,Delhi,DL,3000000037,Delhi,4000000475,South Delhi
110054,2000000033,Delhi,DL,3000000760,Delhi,4000000040,North Delhi
121004,2000000008,Haryana,HR,3000000406,Faridabad,4000000026,Faridabad
125037,2000000008,Haryana,HR,3000000794,Hisar,4000000449,Hisar
121103,2000000008,Haryana,HR,3000000406,Faridabad,4000000026,Faridabad
122002,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
122017,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
122018,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
123411,2000000008,Haryana,HR,3000000511,Mahendragarh,4000000296,Mahendragarh
123414,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
127030,2000000008,Haryana,HR,3000000177,Bhiwani,4000000190,Bhiwani
127308,2000000008,Haryana,HR,3000000177,Bhiwani,4000000190,Bhiwani
136135,2000000008,Haryana,HR,3000000402,Kurukshetra,4000000335,Kurukshetra
132140,2000000008,Haryana,HR,3000000792,Panipat,4000000214,Panipat
142011,2000000021,Punjab,PB,3000000407,Moga,4000000027,Moga
134201,2000000008,Haryana,HR,3000000704,Panchkula,4000000462,Panchkula
143108,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
135105,2000000008,Haryana,HR,3000000903,Yamuna Nagar,4000000001,Yamuna Nagar
143205,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
141102,2000000021,Punjab,PB,3000000964,Ludhiana,4000000002,Ludhiana
143118,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
144401,2000000021,Punjab,PB,3000000123,Phagwara,4000000257,Kapurthala
144407,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144004,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
144035,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
144037,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144602,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144625,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144023,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
144520,2000000021,Punjab,PB,3000000377,Hoshiarpur,4000000434,Hoshiarpur
144524,2000000021,Punjab,PB,3000001026,Nawanshahr,4000000435,Nawanshahr
152028,2000000021,Punjab,PB,3000000407,Moga,4000000027,Moga
152032,2000000021,Punjab,PB,3000000965,Muktsar,4000000368,Muktsar
151005,2000000021,Punjab,PB,3000000302,Batinda,4000000215,Bathinda
176218,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
144532,2000000021,Punjab,PB,3000000377,Hoshiarpur,4000000434,Hoshiarpur
176311,2000000009,Himachal Pradesh,HP,3000000631,Chamba,4000000579,Chamba
173101,2000000009,Himachal Pradesh,HP,3000000410,Sirmaur,4000000087,Sirmaur
174315,2000000009,Himachal Pradesh,HP,3000000866,Una,4000000415,Una
177041,2000000009,Himachal Pradesh,HP,3000000753,Hamirpur (Hp),4000000258,Hamirpur (Hp)
177041,2000000009,Himachal Pradesh,HP,3000000866,Una,4000000415,Una
176601,2000000009,Himachal Pradesh,HP,3000000866,Una,4000000415,Una
176087,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
184201,2000000010,Jammu & Kashmir,JK,3000000397,Kathua,4000000287,Kathua
176064,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
182143,2000000010,Jammu & Kashmir,JK,3000000250,Doda,4000000402,Doda
177025,2000000009,Himachal Pradesh,HP,3000000753,Hamirpur (Hp),4000000258,Hamirpur (Hp)
171213,2000000009,Himachal Pradesh,HP,3000000746,Shimla,4000000557,Shimla
176204,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
176126,2000000009,Himachal Pradesh,HP,3000000719,Mandi,4000000049,Mandi
225203,2000000026,Uttar Pradesh,UP,3000000858,Barabanki,4000000418,Barabanki
225204,2000000026,Uttar Pradesh,UP,3000000858,Barabanki,4000000418,Barabanki
222102,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
222110,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
222145,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
193301,2000000010,Jammu & Kashmir,JK,3000000190,Baramulla,4000000088,Baramulla
229311,2000000026,Uttar Pradesh,UP,3000000170,Raebareli,4000000453,Raebareli
185136,2000000010,Jammu & Kashmir,JK,3000000100,Rajauri,4000000165,Rajauri
221106,2000000026,Uttar Pradesh,UP,3000000987,Varanasi,4000000558,Varanasi
263651,2000000027,Uttarakhand,UA/UK,3000000790,Almora,4000000193,Almora
227405,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
246131,2000000027,Uttarakhand,UA/UK,3000000203,Pauri Garhwal,4000000204,Pauri Garhwal
185153,2000000010,Jammu & Kashmir,JK,3000000100,Rajauri,4000000165,Rajauri
233305,2000000026,Uttar Pradesh,UP,3000000813,Ghazipur,4000000476,Ghazipur
225408,2000000026,Uttar Pradesh,UP,3000000858,Barabanki,4000000418,Barabanki
245409,2000000026,Uttar Pradesh,UP,3000000026,Bulandshahr,4000000450,Bulandshahr
210203,2000000026,Uttar Pradesh,UP,3000000959,Banda,4000000376,Banda
212656,2000000026,Uttar Pradesh,UP,3000000918,Fatehpur,4000000136,Fatehpur
212659,2000000026,Uttar Pradesh,UP,3000000918,Fatehpur,4000000136,Fatehpur
221305,2000000026,Uttar Pradesh,UP,3000000987,Varanasi,4000000558,Varanasi
228131,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
211008,2000000026,Uttar Pradesh,UP,3000000359,Allahabad,4000000452,Allahabad
206301,2000000026,Uttar Pradesh,UP,3000000986,Etawah,4000000610,Etawah
202396,2000000026,Uttar Pradesh,UP,3000000026,Bulandshahr,4000000450,Bulandshahr
227304,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
203001,2000000026,Uttar Pradesh,UP,3000000026,Bulandshahr,4000000450,Bulandshahr
191203,2000000010,Jammu & Kashmir,JK,3000000463,Srinagar,4000000181,Srinagar
182124,2000000010,Jammu & Kashmir,JK,3000000112,Udhampur,4000000416,Udhampur
241123,2000000026,Uttar Pradesh,UP,3000000908,Hardoi,4000000030,Hardoi
227813,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
229881,2000000026,Uttar Pradesh,UP,3000000834,Unnao,4000000404,Unnao
192121,2000000010,Jammu & Kashmir,JK,3000000160,Budgam,4000000393,Budgam
185212,2000000010,Jammu & Kashmir,JK,3000000100,Rajauri,4000000165,Rajauri
241502,2000000026,Uttar Pradesh,UP,3000000834,Unnao,4000000404,Unnao
230145,2000000026,Uttar Pradesh,UP,3000000928,Pratapgarh,4000000405,Pratapgarh
208014,2000000026,Uttar Pradesh,UP,3000000727,Kanpur,4000000374,Kanpur Nagar
205302,2000000026,Uttar Pradesh,UP,3000000204,Farrukhabad,4000000112,Farrukhabad
206123,2000000026,Uttar Pradesh,UP,3000000986,Etawah,4000000610,Etawah
202132,2000000026,Uttar Pradesh,UP,3000000317,Aligarh,4000000182,Aligarh
202417,2000000026,Uttar Pradesh,UP,3000000812,Rampur,4000000003,Rampur
271318,2000000026,Uttar Pradesh,UP,3000000762,Gonda,4000000306,Gonda
271320,2000000026,Uttar Pradesh,UP,3000000762,Gonda,4000000306,Gonda
306708,2000000022,Rajasthan,RJ,3000000990,Pali,4000000138,Pali
306902,2000000022,Rajasthan,RJ,3000000990,Pali,4000000138,Pali
303712,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
313331,2000000022,Rajasthan,RJ,3000000989,Rajsamand,4000000006,Rajsamand
284126,2000000026,Uttar Pradesh,UP,3000001009,Lalitpur,4000000438,Lalitpur
305009,2000000022,Rajasthan,RJ,3000000963,Ajmer,4000000419,Ajmer
305022,2000000022,Rajasthan,RJ,3000000963,Ajmer,4000000419,Ajmer
273013,2000000026,Uttar Pradesh,UP,3000000580,Gorakhpur,4000000454,Gorakhpur
303102,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
249142,2000000027,Uttarakhand,UA/UK,3000000256,Tehri Garhwal,4000000496,Tehri Garhwal
276122,2000000026,Uttar Pradesh,UP,3000000242,Azamgarh,4000000493,Azamgarh
249302,2000000027,Uttarakhand,UA/UK,3000000203,Pauri Garhwal,4000000204,Pauri Garhwal
247663,2000000027,Uttarakhand,UA/UK,3000000356,Haridwar,4000000032,Haridwar
312614,2000000022,Rajasthan,RJ,3000001011,Chittorgarh,4000000269,Chittorgarh
243123,2000000026,Uttar Pradesh,UP,3000000158,Bareilly,4000000225,Bareilly
263162,2000000027,Uttarakhand,UA/UK,3000000955,Nainital,4000000317,Nainital
212403,2000000026,Uttar Pradesh,UP,3000000206,Kaushambi,4000000305,Kaushambi
230123,2000000026,Uttar Pradesh,UP,3000000928,Pratapgarh,4000000405,Pratapgarh
246445,2000000027,Uttarakhand,UA/UK,3000000039,Rudraprayag,4000000430,Rudraprayag
246446,2000000027,Uttarakhand,UA/UK,3000000255,Chamoli,4000000546,Chamoli
246448,2000000027,Uttarakhand,UA/UK,3000000039,Rudraprayag,4000000430,Rudraprayag
263662,2000000027,Uttarakhand,UA/UK,3000000790,Almora,4000000193,Almora
250406,2000000026,Uttar Pradesh,UP,3000000061,Meerut,4000000137,Meerut
212650,2000000026,Uttar Pradesh,UP,3000000918,Fatehpur,4000000136,Fatehpur
272127,2000000026,Uttar Pradesh,UP,3000000171,Basti,4000000288,Basti
250221,2000000026,Uttar Pradesh,UP,3000000061,Meerut,4000000137,Meerut
263681,2000000027,Uttarakhand,UA/UK,3000000790,Almora,4000000193,Almora
262403,2000000027,Uttarakhand,UA/UK,3000000441,Udham Singh Nagar,4000000497,Udham Singh Nagar
250222,2000000026,Uttar Pradesh,UP,3000000061,Meerut,4000000137,Meerut
226010,2000000026,Uttar Pradesh,UP,3000000750,Lucknow,4000000386,Lucknow
226012,2000000026,Uttar Pradesh,UP,3000000750,Lucknow,4000000386,Lucknow
281205,2000000026,Uttar Pradesh,UP,3000000532,Mathura,4000000089,Mathura
327022,2000000022,Rajasthan,RJ,3000000775,Banswara,4000000279,Banswara
344032,2000000022,Rajasthan,RJ,3000000395,Barmer,4000000278,Barmer
276304,2000000026,Uttar Pradesh,UP,3000000242,Azamgarh,4000000493,Azamgarh
361009,2000000007,Gujarat,GJ,3000000016,Jamnagar,4000000096,Jamnagar
361011,2000000007,Gujarat,GJ,3000000016,Jamnagar,4000000096,Jamnagar
321610,2000000022,Rajasthan,RJ,3000000046,Karauli,4000000464,Karauli
323021,2000000022,Rajasthan,RJ,3000000047,Bundi,4000000194,Bundi
273163,2000000026,Uttar Pradesh,UP,3000000635,Maharajganj,4000000361,Maharajganj
328021,2000000022,Rajasthan,RJ,3000000859,Dholpur,4000000395,Dholpur
332318,2000000022,Rajasthan,RJ,3000000336,Sikar,4000000387,Sikar
321401,2000000022,Rajasthan,RJ,3000000818,Bharatpur,4000000612,Bharatpur
331031,2000000022,Rajasthan,RJ,3000000089,Churu,4000000589,Churu
277122,2000000026,Uttar Pradesh,UP,3000000670,Ballia,4000000155,Ballia
389110,2000000007,Gujarat,GJ,3000001038,Dahod,4000000311,Dahod
342314,2000000022,Rajasthan,RJ,3000000779,Jodhpur,4000000034,Jodhpur
301018,2000000022,Rajasthan,RJ,3000000517,Alwar,4000000535,Alwar
332601,2000000022,Rajasthan,RJ,3000000336,Sikar,4000000387,Sikar
362265,2000000007,Gujarat,GJ,3000000907,Junagadh,4000000021,Junagadh
332714,2000000022,Rajasthan,RJ,3000000336,Sikar,4000000387,Sikar
335803,2000000022,Rajasthan,RJ,3000000819,Hanumangarh,4000000439,Hanumangarh
361004,2000000007,Gujarat,GJ,3000000016,Jamnagar,4000000096,Jamnagar
303304,2000000022,Rajasthan,RJ,3000000583,Dausa,4000000217,Dausa
305921,2000000022,Rajasthan,RJ,3000000989,Rajsamand,4000000006,Rajsamand
332026,2000000022,Rajasthan,RJ,3000000336,Sikar,4000000387,Sikar
284302,2000000026,Uttar Pradesh,UP,3000000937,Jhansi,4000000485,Jhansi
325204,2000000022,Rajasthan,RJ,3000000048,Kota,4000000102,Kota
362650,2000000007,Gujarat,GJ,3000000178,Porbandar,4000000611,Porbandar
285202,2000000026,Uttar Pradesh,UP,3000000960,Jalaun,4000000062,Jalaun
360579,2000000007,Gujarat,GJ,3000000178,Porbandar,4000000611,Porbandar
360590,2000000007,Gujarat,GJ,3000000016,Jamnagar,4000000096,Jamnagar
303005,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
312021,2000000022,Rajasthan,RJ,3000001011,Chittorgarh,4000000269,Chittorgarh
325207,2000000022,Rajasthan,RJ,3000000621,Baran,4000000041,Baran
303001,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
272302,2000000026,Uttar Pradesh,UP,3000000171,Basti,4000000288,Basti
273005,2000000026,Uttar Pradesh,UP,3000000580,Gorakhpur,4000000454,Gorakhpur
277302,2000000026,Uttar Pradesh,UP,3000000670,Ballia,4000000155,Ballia
263624,2000000027,Uttarakhand,UA/UK,3000000790,Almora,4000000193,Almora
244927,2000000026,Uttar Pradesh,UP,3000000812,Rampur,4000000003,Rampur
303339,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
276137,2000000026,Uttar Pradesh,UP,3000000242,Azamgarh,4000000493,Azamgarh
422202,2000000015,Maharashtra,MH,3000000385,Nashik,4000000326,Nashik
396530,2000000007,Gujarat,GJ,3000000853,Navsari,4000000290,Navsari
384360,2000000007,Gujarat,GJ,3000000391,Mahesana,4000000270,Mahesana
416212,2000000015,Maharashtra,MH,3000000740,Kolhapur,4000000007,Kolhapur
422207,2000000015,Maharashtra,MH,3000000386,Kokangaon,4000000326,Nashik
422209,2000000015,Maharashtra,MH,3000000385,Nashik,4000000326,Nashik
382620,2000000007,Gujarat,GJ,3000000948,Gandhi Nagar,4000000324,Gandhi Nagar
382655,2000000007,Gujarat,GJ,3000000948,Gandhi Nagar,4000000324,Gandhi Nagar
363035,2000000007,Gujarat,GJ,3000000755,Surendranagar,4000000156,Surendra Nagar
388265,2000000007,Gujarat,GJ,3000000233,Kheda,4000000455,Kheda
414301,2000000015,Maharashtra,MH,3000000872,Ahmed Nagar,4000000052,Ahmed Nagar
413207,2000000015,Maharashtra,MH,3000000652,Beed,4000000327,Beed
380028,2000000007,Gujarat,GJ,3000000451,Ahmedabad,4000000420,Ahmedabad
415805,2000000015,Maharashtra,MH,3000000136,Ratnagiri,4000000152,Ratnagiri
396195,2000000007,Gujarat,GJ,3000000808,Vapi,4000000590,Valsad
394107,2000000007,Gujarat,GJ,3000000909,Surat,4000000051,Surat
414609,2000000015,Maharashtra,MH,3000000872,Ahmed Nagar,4000000052,Ahmed Nagar
415001,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
421601,2000000015,Maharashtra,MH,3000000795,Thane,4000000456,Thane
364110,2000000007,Gujarat,GJ,3000000162,Bhavnagar,4000000421,Bhavnagar
396409,2000000007,Gujarat,GJ,3000000853,Navsari,4000000290,Navsari
370620,2000000007,Gujarat,GJ,3000000754,Kachchh,4000000073,Kachchh
396001,2000000007,Gujarat,GJ,3000000437,Valsad,4000000590,Valsad
400019,2000000015,Maharashtra,MH,3000000400,Mumbai,4000000312,Mumbai
331507,2000000022,Rajasthan,RJ,3000000089,Churu,4000000589,Churu
343048,2000000022,Rajasthan,RJ,3000000537,Jalor,4000000114,Jalor
389341,2000000007,Gujarat,GJ,3000000085,Panch Mahals,4000000478,Panch Mahals
384285,2000000007,Gujarat,GJ,3000000392,Patan,4000000406,Patan
370430,2000000007,Gujarat,GJ,3000000754,Kachchh,4000000073,Kachchh
333011,2000000022,Rajasthan,RJ,3000000843,Jhunjhunu,4000000072,Jhunjhunu
382810,2000000007,Gujarat,GJ,3000000948,Gandhi Nagar,4000000324,Gandhi Nagar
333504,2000000022,Rajasthan,RJ,3000000843,Jhunjhunu,4000000072,Jhunjhunu
385360,2000000007,Gujarat,GJ,3000000392,Patan,4000000406,Patan
327602,2000000022,Rajasthan,RJ,3000000775,Banswara,4000000279,Banswara
322212,2000000022,Rajasthan,RJ,3000000570,Sawai Madhopur,4000000139,Sawai Madhopur
335024,2000000022,Rajasthan,RJ,3000000819,Hanumangarh,4000000439,Hanumangarh
325222,2000000022,Rajasthan,RJ,3000000621,Baran,4000000041,Baran
395005,2000000007,Gujarat,GJ,3000000909,Surat,4000000051,Surat
384215,2000000007,Gujarat,GJ,3000000391,Mahesana,4000000270,Mahesana
391430,2000000007,Gujarat,GJ,3000000191,Vadodara,4000000183,Vadodara
441409,2000000015,Maharashtra,MH,3000000337,Nagpur,4000000158,Nagpur
441501,2000000015,Maharashtra,MH,3000000080,Kalmeshwar,4000000158,Nagpur
402307,2000000015,Maharashtra,MH,3000000945,Raigarh (Mh),4000000571,Raigarh (Mh)
431720,2000000015,Maharashtra,MH,3000000412,Parbhani,4000000157,Parbhani
403503,2000000006,Goa,GA,3000001224,Bicholim,4000000235,North Goa
457882,2000000014,Madhya Pradesh,MP,3000000326,Jhabua,4000000600,Jhabua
457888,2000000014,Madhya Pradesh,MP,3000000326,Jhabua,4000000600,Jhabua
440020,2000000015,Maharashtra,MH,3000000337,Nagpur,4000000158,Nagpur
415523,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
415511,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
413704,2000000015,Maharashtra,MH,3000000872,Ahmed Nagar,4000000052,Ahmed Nagar
415524,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
403403,2000000006,Goa,GA,3000001227,Ponda,4000000235,North Goa
415529,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
431212,2000000015,Maharashtra,MH,3000000995,Jalna,4000000486,Jalna
403723,2000000006,Goa,GA,3000001233,Salcete,4000000142,South Goa
431807,2000000015,Maharashtra,MH,3000001013,Nanded,4000000318,Nanded
440035,2000000015,Maharashtra,MH,3000000337,Nagpur,4000000158,Nagpur
411014,2000000015,Maharashtra,MH,3000000645,Pune,4000000512,Pune
416713,2000000015,Maharashtra,MH,3000000136,Ratnagiri,4000000152,Ratnagiri
416805,2000000015,Maharashtra,MH,3000000846,Sindhudurg,4000000362,Sindhudurg
416313,2000000015,Maharashtra,MH,3000000769,Sangli,4000000431,Sangli
421004,2000000015,Maharashtra,MH,3000000027,Ulhas Nagar,4000000456,Thane
444602,2000000015,Maharashtra,MH,3000000638,Amravati,4000000245,Amravati
444606,2000000015,Maharashtra,MH,3000000638,Amravati,4000000245,Amravati
364525,2000000007,Gujarat,GJ,3000000801,Amreli,4000000498,Amreli
364710,2000000007,Gujarat,GJ,3000000162,Bhavnagar,4000000421,Bhavnagar
403604,2000000006,Goa,GA,3000001233,Salcete,4000000142,South Goa
424205,2000000015,Maharashtra,MH,3000000029,Jalgaon,4000000465,Jalgaon
424301,2000000015,Maharashtra,MH,3000000946,Dhule,4000000104,Dhule
388255,2000000007,Gujarat,GJ,3000000233,Kheda,4000000455,Kheda
415712,2000000015,Maharashtra,MH,3000000136,Ratnagiri,4000000152,Ratnagiri
422010,2000000015,Maharashtra,MH,3000000892,Nasik,4000000326,Nashik
458470,2000000014,Madhya Pradesh,MP,3000000716,Neemuch,4000000601,Neemuch
402303,2000000015,Maharashtra,MH,3000000051,Poladpur,4000000571,Raigarh (Mh)
401610,2000000015,Maharashtra,MH,3000000795,Thane,4000000456,Thane
401703,2000000015,Maharashtra,MH,3000000795,Thane,4000000456,Thane
416549,2000000015,Maharashtra,MH,3000000846,Sindhudurg,4000000362,Sindhudurg
401602,2000000015,Maharashtra,MH,3000000933,Dahanu,4000000456,Thane
401609,2000000015,Maharashtra,MH,3000000795,Thane,4000000456,Thane
400080,2000000015,Maharashtra,MH,3000000400,Mumbai,4000000312,Mumbai
416144,2000000015,Maharashtra,MH,3000000740,Kolhapur,4000000007,Kolhapur
422401,2000000015,Maharashtra,MH,3000001036,Develali,4000000326,Nashik
412110,2000000015,Maharashtra,MH,3000000645,Pune,4000000512,Pune
422602,2000000015,Maharashtra,MH,3000000872,Ahmed Nagar,4000000052,Ahmed Nagar
412206,2000000015,Maharashtra,MH,3000000128,Satara,4000000591,Satara
422620,2000000015,Maharashtra,MH,3000000872,Ahmed Nagar,4000000052,Ahmed Nagar
403517,2000000006,Goa,GA,3000001223,Bardez,4000000235,North Goa
481990,2000000014,Madhya Pradesh,MP,3000000092,Dindori,4000000551,Dindori
485001,2000000014,Madhya Pradesh,MP,3000000462,Satna,4000000272,Satna
486669,2000000014,Madhya Pradesh,MP,3000000306,Sidhi,4000000583,Sidhi
491995,2000000005,Chattisgarh,CH,3000000022,Kawardha,4000000228,Kawardha
465440,2000000014,Madhya Pradesh,MP,3000000449,Shajapur,4000000168,Shajapur
493661,2000000005,Chattisgarh,CH,3000001004,Raipur,4000000043,Raipur
